PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272946,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-14T01:00:00.000Z,2023-12-14T02:00:00.000Z,2023-12-14T07:30:00.000Z,2023-12-14T08:00:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-230928-248368,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,B69 3EH,52.800481,-1.663328,52.509485,-2.020513,2023-10-04T14:00:00.000Z,2023-10-05T16:00:00.000Z,2023-10-05T12:00:00.000Z,2023-10-05T16:00:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231121-264846,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,NW10 6QY,51.510091,0.459598,51.526680,-0.235678,2023-11-22T09:00:00.000Z,2023-11-22T09:30:00.000Z,2023-11-22T14:30:00.000Z,2023-11-22T15:00:00.000Z
63f8c121-3f15-4468-8891-69a44c41fbf0,SEZHUK-231205-269936,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,PR5 0XD,S9 4WD,53.761551,-2.616875,53.384324,-1.432130,2023-12-06T15:00:00.000Z,2023-12-06T15:30:00.000Z,2023-12-07T07:30:00.000Z,2023-12-07T08:00:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231026-256755,CAUK000363,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,EH54 8QX,53.293393,-1.074008,55.896335,-3.535650,2023-10-27T16:00:00.000Z,2023-10-27T16:59:00.000Z,2023-10-28T11:30:00.000Z,2023-10-28T12:00:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249107,CAUK000310,Tractor Unit,Box 44ft,ST4 4DG,BD5 8LZ,52.989325,-2.190387,53.763771,-1.739326,2023-10-02T13:00:00.000Z,2023-10-02T16:00:01.000Z,2023-10-02T19:40:00.000Z,2023-10-02T20:25:01.000Z
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231121-264879,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.114200,52.601991,-1.190434,2023-11-21T10:00:00.000Z,2023-11-21T10:30:00.000Z,2023-11-21T16:30:00.000Z,2023-11-21T17:00:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231212-272474,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,NP16 6UD,52.690284,-1.548894,51.614678,-2.674519,2023-12-13T12:31:00.000Z,2023-12-13T13:31:00.000Z,2023-12-14T08:30:00.000Z,2023-12-14T09:00:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231020-254948,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RG2 0PN,53.293393,-1.074008,51.419654,-0.973301,2023-10-23T12:30:00.000Z,2023-10-23T13:00:00.000Z,2023-10-24T05:55:00.000Z,2023-10-24T06:25:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231020-255172,CAUK000814,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-21T20:00:00.000Z,2023-10-21T21:40:01.000Z,2023-10-22T07:00:00.000Z,2023-10-22T09:45:01.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231219-275433,CAUK000235,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,SN3 4FN,52.800481,-1.663328,51.595572,-1.740649,2023-12-20T15:34:00.000Z,2023-12-21T10:00:00.000Z,2023-12-21T09:30:00.000Z,2023-12-21T10:00:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231005-250508,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,G75 0QH,53.293393,-1.074008,55.764352,-4.176999,2023-10-09T06:00:00.000Z,2023-10-09T06:59:00.000Z,2023-10-09T12:55:00.000Z,2023-10-09T13:25:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231116-263405,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,M24 4DP,SP4 7SQ,53.547321,-2.202131,51.177012,-1.757833,2023-11-17T14:00:00.000Z,2023-11-17T14:45:00.000Z,2023-11-18T05:55:00.000Z,2023-11-18T06:25:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269138,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763558,-1.739636,51.771841,-0.439918,2023-12-09T01:20:00.000Z,2023-12-09T03:00:01.000Z,2023-12-09T07:51:00.000Z,2023-12-09T10:46:01.000Z
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231113-262452,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.462845,-2.896967,51.480755,0.261461,2023-11-15T00:00:00.000Z,2023-11-15T23:59:00.000Z,2023-11-15T15:55:00.000Z,2023-11-15T16:25:00.000Z
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231222-276584,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,NP16 6UD,53.462845,-2.896967,51.614678,-2.674519,2023-12-27T15:00:00.000Z,2023-12-27T15:01:00.000Z,2023-12-28T10:55:00.000Z,2023-12-28T11:25:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231012-252137,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,HP22 5BL,NG7 2SD,51.779657,-0.772897,52.934662,-1.181471,2023-10-13T09:00:00.000Z,2023-10-13T09:30:00.000Z,2023-10-13T13:30:00.000Z,2023-10-13T14:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231219-275608,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20T02:02:00.000Z,2023-12-20T03:02:00.000Z,2023-12-20T08:30:00.000Z,2023-12-20T09:00:00.000Z
518e364c-41d3-4cd1-8cd6-0401d20abb27,SEZHUK-231020-255016,CAUK000435,Tractor Unit,Temperature-Controlled,PE15 0UW,RG21 6AB,52.519390,-0.000971,51.269448,-1.103727,2023-10-27T01:30:00.000Z,2023-10-27T02:30:00.000Z,2023-10-27T06:30:00.000Z,2023-10-27T07:30:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231027-257108,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.175340,-1.753679,2023-10-30T13:00:00.000Z,2023-10-30T13:59:00.000Z,2023-10-31T06:55:00.000Z,2023-10-31T07:25:00.000Z
6ba3b39b-16fe-475d-a2e3-36eef556643e,SEZHUK-231007-250896,CAUK000428,Tractor Unit,Curtain-Side 13.6M Trailer,AL10 9TR,CT2 7PX,51.772167,-0.250353,51.293329,1.092989,2023-10-09T06:00:00.000Z,2023-10-09T06:30:00.000Z,2023-10-09T11:30:00.000Z,2023-10-09T12:00:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231211-272129,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,RG24 8PD,IG11 0DS,51.279249,-1.072926,51.515717,0.100453,2023-12-12T10:00:00.000Z,2023-12-12T10:30:00.000Z,2023-12-12T13:30:00.000Z,2023-12-12T14:00:00.000Z
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231206-270179,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-12-20T17:25:00.000Z,2023-12-20T18:25:00.000Z,2023-12-20T21:10:00.000Z,2023-12-20T22:10:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231012-252420,CAUK000912,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-21T03:15:00.000Z,2023-10-21T03:45:00.000Z,2023-10-21T05:00:00.000Z,2023-10-21T05:30:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231212-272473,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,NP16 6UD,52.690284,-1.548894,51.614678,-2.674519,2023-12-13T14:30:00.000Z,2023-12-13T15:30:00.000Z,2023-12-14T14:30:00.000Z,2023-12-14T15:00:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231124-265953,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,M28 5LA,53.566639,-0.919839,53.515055,-2.358625,2023-11-24T12:00:00.000Z,2023-11-24T17:00:00.000Z,2023-11-27T06:00:00.000Z,2023-11-27T11:59:00.000Z
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231129-267444,CAUK001009,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2023-12-13T15:30:00.000Z,2023-12-13T16:30:00.000Z,2023-12-13T20:00:00.000Z,2023-12-13T21:00:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231221-276293,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2023-12-22T10:00:00.000Z,2023-12-28T07:00:00.000Z,2023-12-28T07:30:00.000Z,2023-12-28T08:00:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231109-261446,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,MULLINGAR,53.293393,-1.074008,53.525595,-7.321696,2023-11-14T04:00:00.000Z,2023-11-14T04:59:00.000Z,2023-11-16T18:25:00.000Z,2023-11-16T18:55:00.000Z
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231127-266799,CAUK001068,Tractor Unit,Box,BD12 7ER,BS35 3UT,53.753295,-1.722689,51.602493,-2.521380,2023-12-23T22:00:00.000Z,2023-12-23T22:30:00.000Z,2023-12-24T04:00:00.000Z,2023-12-24T04:30:00.000Z
22ea5531-3b70-47df-b7f0-d569684fb731,SEZHUK-231206-270085,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,NN9 5DB,EN11 0EZ,52.322608,-0.622401,51.766224,0.009545,2023-12-06T15:15:00.000Z,2023-12-06T15:30:00.000Z,2023-12-07T06:45:00.000Z,2023-12-07T07:00:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231016-253295,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,M24 4DP,SP4 7SQ,53.547321,-2.202131,51.177012,-1.757833,2023-10-17T13:00:00.000Z,2023-10-17T13:56:00.000Z,2023-10-18T07:55:00.000Z,2023-10-18T08:25:00.000Z
22ea5531-3b70-47df-b7f0-d569684fb731,SEZHUK-231123-265797,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,NN9 5DB,ST4,52.322608,-0.622401,52.990933,-2.182771,2023-11-27T12:00:00.000Z,2023-11-27T12:30:00.000Z,2023-11-27T16:45:00.000Z,2023-11-27T17:00:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-274963,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.764125,-1.740145,51.328048,0.877608,2023-12-18T22:19:00.000Z,2023-12-19T01:00:00.000Z,2023-12-19T06:54:00.000Z,2023-12-19T09:50:00.000Z
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231028-257406,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,EH54 8QX,53.462845,-2.896967,55.896335,-3.535650,2023-10-30T11:00:00.000Z,2023-10-30T11:01:00.000Z,2023-10-30T17:00:00.000Z,2023-10-30T17:30:00.000Z
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231010-251420,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,LU1 1FW,53.462845,-2.896967,51.885941,-0.443746,2023-10-13T08:00:00.000Z,2023-10-13T08:01:00.000Z,2023-10-13T14:00:00.000Z,2023-10-13T14:30:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231204-269423,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3FY,51.785961,-2.619676,53.293393,-1.074008,2023-12-05T11:00:00.000Z,2023-12-05T12:00:00.000Z,2023-12-05T19:00:00.000Z,2023-12-05T20:00:00.000Z
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231102-258611,CAUK001022,3.5T Van,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.057110,51.470809,-0.514738,2023-11-17T19:05:00.000Z,2023-11-17T20:05:00.000Z,2023-11-17T21:05:00.000Z,2023-11-17T22:05:00.000Z
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231208-271601,CAUK000199,18T Rigid,Curtain Side,LS10 1SL,ST4 3PR,53.771668,-1.514934,52.993263,-2.145935,2023-12-11T04:00:00.000Z,2023-12-11T04:30:00.000Z,2023-12-11T07:30:00.000Z,2023-12-11T08:00:00.000Z
4eac100d-9434-415f-9e91-9be5da145d19,SEZHUK-231207-271079,CAUK000310,Tractor Unit,Tractor Only,PE12 6EW,CV8 3ED,52.782850,-0.124795,52.371658,-1.452326,2023-12-17T15:30:00.000Z,2023-12-17T16:30:00.000Z,2023-12-17T18:30:00.000Z,2023-12-17T19:30:00.000Z
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231129-267557,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.546950,-2.551256,52.829374,-1.332134,2023-12-12T15:15:00.000Z,2023-12-12T16:15:00.000Z,2023-12-12T19:30:00.000Z,2023-12-12T20:30:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269137,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763558,-1.739636,51.771841,-0.439918,2023-12-09T03:20:00.000Z,2023-12-09T05:00:01.000Z,2023-12-09T09:51:00.000Z,2023-12-09T12:46:01.000Z
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231025-256336,CAUK001009,3.5T Van,LWB Van,NP10 9DQ,DE74 2TR,51.582459,-3.043825,52.829374,-1.332134,2023-11-10T17:50:00.000Z,2023-11-10T18:50:00.000Z,2023-11-10T21:30:00.000Z,2023-11-10T22:30:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231103-259325,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,TA6 4FG,53.293393,-1.074008,51.155543,-2.983834,2023-11-06T14:30:00.000Z,2023-11-06T15:29:00.000Z,2023-11-07T09:15:00.000Z,2023-11-07T09:45:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231206-270282,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-07T06:00:00.000Z,2023-12-07T06:30:00.000Z,2023-12-07T12:30:00.000Z,2023-12-07T13:00:00.000Z
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231124-266276,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CM2 5AS,53.462845,-2.896967,51.748370,0.518553,2023-11-27T10:00:00.000Z,2023-11-27T10:01:00.000Z,2023-11-28T09:55:00.000Z,2023-11-28T10:25:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231117-263920,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,TN9 1RA,53.293393,-1.074008,51.192324,0.283126,2023-11-20T16:00:00.000Z,2023-11-20T16:59:00.000Z,2023-11-21T12:07:00.000Z,2023-11-21T12:37:00.000Z
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231018-254026,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,MK17 8DB,53.462845,-2.896967,52.033930,-0.677110,2023-10-20T11:00:00.000Z,2023-10-20T11:01:00.000Z,2023-10-20T17:55:00.000Z,2023-10-20T18:25:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231205-269725,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-06T06:30:00.000Z,2023-12-06T07:30:00.000Z,2023-12-06T13:30:00.000Z,2023-12-06T14:30:00.000Z
1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231002-249491,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,BB5 5YJ,ST4 4FA,53.789353,-2.342379,52.983393,-2.181287,2023-10-03T10:00:00.000Z,2023-10-03T10:30:00.000Z,2023-10-03T16:30:00.000Z,2023-10-03T17:00:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231024-255869,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,KY11 8XT,53.293393,-1.074008,56.063851,-3.390720,2023-10-26T12:00:00.000Z,2023-10-26T12:59:00.000Z,2023-10-26T19:55:00.000Z,2023-10-26T20:25:00.000Z
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-230919-245488,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,NG13 0EP,S43 3FG,53.700876,-1.417148,53.258602,-1.320728,2023-10-12T09:30:00.000Z,2023-10-12T10:00:00.000Z,2023-10-12T15:30:00.000Z,2023-10-12T16:00:00.000Z
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231020-254872,CAUK001009,3.5T Van,LWB Van,EN1 1TX,DE74 2TR,51.650981,-0.054718,52.826322,-1.348973,2023-10-31T16:15:00.000Z,2023-10-31T17:15:00.000Z,2023-10-31T19:45:00.000Z,2023-10-31T20:00:00.000Z
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231116-263503,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,MK42 6EY,53.462845,-2.896967,52.093182,-0.475758,2023-11-20T22:00:00.000Z,2023-11-20T22:01:00.000Z,2023-11-21T04:25:00.000Z,2023-11-21T04:55:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269282,CAUK000660,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763558,-1.739636,51.771841,-0.439918,2023-12-07T16:20:00.000Z,2023-12-07T18:00:01.000Z,2023-12-08T05:00:00.000Z,2023-12-08T07:56:01.000Z
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231213-273069,CAUK001009,3.5T Van,LWB Van,DE74 2TR,NW10 7NZ,52.829374,-1.332134,51.537524,-0.270740,2023-12-28T04:45:00.000Z,2023-12-28T05:45:00.000Z,2023-12-28T08:15:00.000Z,2023-12-28T09:15:00.000Z
979befaf-ef0d-42d4-9fb6-894467fdfe98,SEZHUK-231107-260393,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,NN17 4AZ,DN11 0BG,52.508960,-0.693338,53.481225,-1.097951,2023-11-09T07:45:00.000Z,2023-11-09T08:15:00.000Z,2023-11-09T11:30:00.000Z,2023-11-09T12:00:00.000Z
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231019-254479,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-23T03:15:00.000Z,2023-10-23T03:45:00.000Z,2023-10-23T05:00:00.000Z,2023-10-23T05:30:00.000Z
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231215-274118,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,WS12 1NR,53.537133,-1.037405,52.703735,-1.983264,2023-12-19T06:00:00.000Z,2023-12-19T19:00:00.000Z,2023-12-20T09:32:00.000Z,2023-12-20T10:00:00.000Z
ee7cbc7b-4f14-44ac-9c6e-086d70a27141,SEZHUK-231204-269550,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-05T06:00:00.000Z,2023-12-05T07:00:00.000Z,2023-12-05T17:00:00.000Z,2023-12-05T18:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231215-274598,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-16T03:30:00.000Z,2023-12-16T04:30:00.000Z,2023-12-16T14:43:00.000Z,2023-12-16T15:13:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231201-268250,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,GU22 0NH,53.566639,-0.919839,51.297956,-0.572071,2023-12-04T06:00:00.000Z,2023-12-04T18:00:00.000Z,2023-12-05T08:00:00.000Z,2023-12-05T15:59:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231215-274362,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,BA6 9SP,RG2 0PN,51.171282,-2.782285,51.419654,-0.973301,2023-12-18T07:30:00.000Z,2023-12-18T15:00:00.000Z,2023-12-19T06:02:00.000Z,2023-12-19T06:30:00.000Z
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231117-263890,CAUK000199,18T Rigid,Curtain Side,LS10 1SL,LE65 1PF,53.771668,-1.514934,52.754490,-1.457027,2023-11-20T06:00:00.000Z,2023-11-20T06:30:00.000Z,2023-11-20T10:30:00.000Z,2023-11-20T11:00:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231031-258065,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.886427,-1.271051,54.474078,-6.104285,2023-11-01T11:00:00.000Z,2023-11-03T07:00:00.000Z,2023-11-03T07:30:00.000Z,2023-11-03T08:00:00.000Z
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258822,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-08T03:15:00.000Z,2023-11-08T03:45:00.000Z,2023-11-08T05:00:00.000Z,2023-11-08T05:30:00.000Z
89e0fe85-031b-4d9d-9f9a-b55de4002742,SEZHUK-231027-257051,CAUK001004,Tractor Unit,Curtain-Side 13.6M Trailer,B24 8DW,NN6 7GX,52.507428,-1.834192,52.358623,-1.166133,2023-10-29T06:30:00.000Z,2023-10-29T07:00:00.000Z,2023-10-29T09:30:00.000Z,2023-10-29T10:00:00.000Z
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231110-261609,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CF3 2GJ,53.462845,-2.896967,51.503280,-3.109119,2023-11-12T02:00:00.000Z,2023-11-12T03:00:00.000Z,2023-11-12T09:55:00.000Z,2023-11-12T10:25:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231012-252508,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-10-27T00:30:00.000Z,2023-10-27T01:00:00.000Z,2023-10-27T02:30:00.000Z,2023-10-27T03:00:00.000Z
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231122-265278,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-27T00:30:00.000Z,2023-11-27T01:00:00.000Z,2023-11-27T03:00:00.000Z,2023-11-27T03:30:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-230929-248504,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,WS10 7WL,LE67 1UA,52.543992,-2.030867,52.701119,-1.339519,2023-10-06T08:00:00.000Z,2023-10-06T08:30:00.000Z,2023-10-06T11:30:00.000Z,2023-10-06T12:00:00.000Z
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231004-249820,CAUK000618,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,LU1 1FW,53.462845,-2.896967,51.885941,-0.443746,2023-10-06T07:00:00.000Z,2023-10-06T07:01:00.000Z,2023-10-06T13:55:00.000Z,2023-10-06T14:25:00.000Z
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231213-272858,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,WS12 1NR,53.537133,-1.037405,52.703735,-1.983264,2023-12-18T06:00:00.000Z,2023-12-18T18:00:00.000Z,2023-12-19T09:32:00.000Z,2023-12-19T10:00:00.000Z
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231207-270978,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,WS12 1NR,53.537133,-1.037405,52.703735,-1.983264,2023-12-08T06:00:00.000Z,2023-12-08T18:00:00.000Z,2023-12-11T08:32:00.000Z,2023-12-11T09:00:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231208-271503,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF72 8XX,52.800481,-1.663328,51.531942,-3.396527,2023-12-11T14:01:00.000Z,2023-12-12T07:00:00.000Z,2023-12-12T07:30:00.000Z,2023-12-12T08:00:00.000Z
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231219-275517,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.232720,2023-12-28T18:00:00.000Z,2023-12-28T18:30:00.000Z,2023-12-28T21:00:00.000Z,2023-12-28T21:30:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231221-276302,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RM19 1ND,53.293393,-1.074008,51.480755,0.261461,2023-12-23T06:00:00.000Z,2023-12-23T06:59:00.000Z,2023-12-23T09:55:00.000Z,2023-12-23T10:25:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231227-276822,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,CF37 5TF,BS11 9BT,51.572559,-3.291144,51.511084,-2.703002,2023-12-28T09:00:00.000Z,2023-12-28T09:30:00.000Z,2023-12-28T12:30:00.000Z,2023-12-28T13:00:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-271954,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.767302,-1.746560,51.398851,-1.231993,2023-12-11T03:20:00.000Z,2023-12-11T05:00:00.000Z,2023-12-11T10:37:00.000Z,2023-12-11T13:33:00.000Z
